address,lat,lon
The Ark (Bouwnr. 5.03),52.38619353571429,4.902855
The Ark (Bouwnr. 6.10),52.38619353571429,4.902855
The Ark (Bouwnr. 6.08),52.38619353571429,4.902855
The Ark (Bouwnr. 6.05),52.38619353571429,4.902855
The Ark (Bouwnr. 6.12),52.38619353571429,4.902855
The Ark (Bouwnr. 5.04),52.38619353571429,4.902855
The Ark (Bouwnr. 7.05),52.38619353571429,4.902855
The Ark (Bouwnr. 7.09),52.38619353571429,4.902855
The Ark (Bouwnr. 7.02),52.38619353571429,4.902855
The Ark (Bouwnr. 6.03),52.38619353571429,4.902855
The Ark (Bouwnr. 5.07),52.38619353571429,4.902855
The Ark (Bouwnr. 7.11),52.38619353571429,4.902855
The Ark (Bouwnr. 6.09),52.38619353571429,4.902855
The Ark (Bouwnr. 7.07),52.38619353571429,4.902855
The Ark (Bouwnr. 6.14),52.38619353571429,4.902855
The Ark (Bouwnr. 5.08),52.38619353571429,4.902855
The Ark (Bouwnr. 7.01),52.38619353571429,4.902855
The Ark (Bouwnr. 6.11),52.38619353571429,4.902855
The Ark (Bouwnr. 6.07),52.38619353571429,4.902855
The Ark (Bouwnr. 5.01),52.38619353571429,4.902855
The Ark (Bouwnr. 5.10),52.38619353571429,4.902855
The Ark (Bouwnr. 6.02),52.38619353571429,4.902855
The Ark (Bouwnr. 6.04),52.38619353571429,4.902855
The Ark (Bouwnr. 6.06),52.38619353571429,4.902855
The Ark (Bouwnr. 5.11),52.38619353571429,4.902855
The Ark (Bouwnr. 5.06),52.38619353571429,4.902855
The Ark (Bouwnr. 7.06),52.38619353571429,4.902855
The Ark (Bouwnr. 5.05),52.38619353571429,4.902855
The Ark (Bouwnr. 5.02),52.38619353571429,4.902855
The Ark (Bouwnr. 5.15),52.38619353571429,4.902855
The Ark (Bouwnr. 5.14),52.38619353571429,4.902855
The Ark (Bouwnr. 7.04),52.38619353571429,4.902855
Prinseneiland 65-C,52.3862329,4.8868313
Menarahof 23,52.386289,4.8349767
Menarahof 19,52.3863604,4.8350507
Menarahof 41,52.3863906,4.8350669
Lutonhof 483,52.3864022,4.836213
Spadinalaan 70,52.3864156,4.9006576
Lutonhof 353,52.3864737,4.8361386
Lutonhof 497,52.3865282,4.8362408
Eksterstraat 44,52.3865505,4.9160442
Spaarndammerstraat 8-H,52.3866635,4.8823903
Spaarndammerstraat 8-D,52.3866638,4.882376
Radarweg 310,52.3866824,4.8351497
Radarweg 294,52.3866995,4.8351415
Spaarndammerstraat 12-C,52.3867435,4.8821837
Mussenstraat 19,52.3867504,4.9166002
Barajasweg 104,52.3867614,4.8342539
Barajasweg 76,52.3867761,4.8342697
Radarweg 324,52.3867761,4.8350527
Sausalitolaan 44,52.3867957,4.9036886
Sausalitolaan 100,52.3867972,4.9036914
Menarahof 24,52.3868328,4.8348922
Spaarndammerstraat 18-D,52.3868588,4.8818299
Menarahof 26,52.3868756,4.8348936
Houtmankade 72-3,52.3869,4.8830482
Adelaarsweg 73-B,52.3869559,4.9163191
Planciusstraat 19-E4,52.3871878,4.885354
Begoniastraat 6-B,52.3871919,4.9100376
Planciusstraat 19-D3,52.3871929,4.885349
Ranonkelkade 7-A,52.3874503,4.9073386
Ranonkelkade 8-A,52.3874951,4.9073087
Zaanstraat 32,52.3874967,4.8796633
Bundlaan 196,52.3875294,4.9021465
Bundlaan 262,52.3875848,4.9023821
Vierwindenstraat 62-D,52.387775,4.8879157
Jasmijnstraat 40-B,52.3878524,4.9095277
Jasmijnstraat 42-A,52.3878555,4.909609
Polanenstraat 1-G,52.3879781,4.8785654
Fazantenweg 13,52.3881212,4.9200377
Zaandijkstraat 4-1,52.3881989,4.8799343
Fazantenweg 3-D,52.3882822,4.9197864
Van Noordtkade 3-K,52.3883117,4.8831942
Barentszstraat 331,52.3886034,4.8862904
Zaanstraat 457,52.3886327,4.87667
Martin Vlaarkade 55,52.388662,4.8810455
Martin Vlaarkade 47,52.3887336,4.8809712
Assendelftstraat 25,52.3887615,4.8790614
Barentszstraat 232,52.3888287,4.8864347
Zaanstraat 171,52.3890088,4.8760029
Van Noordtkade 178,52.389079,4.8817897
IJsselmeerstraat 55-A,52.3891249,4.9616089
Suikerplein 23,52.3891281,4.8807463
Barentszstraat 18,52.389218,4.8892361
Woningtype B1 (Bouwnr. 35),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 41),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 56),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 44),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 3),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 28),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 13),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 50),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 34),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 20),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 32),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 53),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 49),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 46),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 16),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 25),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 62),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 15),52.3892215,4.96196745
Woningtype A4 (Bouwnr. 51),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 8),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 39),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 71),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 64),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 26),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 19),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 43),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 37),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 23),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 48),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 47),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 12),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 54),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 57),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 30),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 67),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 17),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 21),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 14),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 65),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 31),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 70),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 22),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 60),52.3892215,4.96196745
Woningtype A4 (Bouwnr. 52),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 61),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 29),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 11),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 55),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 36),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 33),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 68),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 9),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 7),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 38),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 58),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 45),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 6),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 27),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 42),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 18),52.3892215,4.96196745
Woningtype B3 (Bouwnr. 24),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 59),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 72),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 66),52.3892215,4.96196745
Woningtype B1 (Bouwnr. 5),52.3892215,4.96196745
Woningtype A2 (Bouwnr. 69),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 10),52.3892215,4.96196745
Woningtype B2 (Bouwnr. 4),52.3892215,4.96196745
Woningtype A3 (Bouwnr. 63),52.3892215,4.96196745
IJsselmeerstraat 63-A,52.3893181,4.962326
Polanenstraat 52-1,52.3894744,4.8776722
Van Neckstraat 19,52.3895589,4.8890854
Polanenstraat 105,52.3895713,4.8772157
Spitsbergenstraat 51,52.3898102,4.8805037
Nova Zemblastraat 9-E,52.3899678,4.8843216
Houtrijkstraat 108,52.3900611,4.8781938
Nova Zemblastraat 241,52.3901334,4.8823231
Durgerdammergouw 2-C2,52.3902522,4.9959945
Merelstraat 5-1,52.3903027,4.9239811
Nova Zemblastraat 407,52.3903163,4.8811882
Nova Zemblastraat 433,52.3903422,4.8808959
Knollendamstraat 58,52.3904973,4.8772785
Oostzaanstraat 82,52.3905466,4.8741195
Nieuwendammerkade 28-D2,52.3905681,4.9352769
Spanderswoudstraat 14,52.3906199,4.9580887
Nieuwendammerkade 28-D3,52.3906285,4.9353039
Tasmanstraat 1-2,52.3906722,4.8845627
Nieuwendammerkade 28-D4,52.3906764,4.9352421
Sleutelbloemstraat 69,52.3906908,4.9130327
Sleutelbloemstraat 71-H,52.3907179,4.9130616
Sleutelbloemstraat 71-1,52.3907179,4.9130618
Spaarndammerstraat 119-2V,52.3907435,4.8781124
Silodam 142,52.3908405,4.8911038
Spaarndammerstraat 123-1,52.3908424,4.8780972
Spanderswoudstraat 62,52.390853,4.9579249
Silodam 129-A,52.3908677,4.8910917
Houtrijkstraat 220,52.3909746,4.8773909
Spaarndammerstraat 145-B,52.391336,4.8779444
Zaanstraat 318,52.3915322,4.8713462
Katrijpstraat 32,52.3916144,4.952291
Spaarndammerdijk 7-X,52.3917127,4.8777933
Hoekschewaardweg 72,52.3918515,4.9293411
Katrijpstraat 57,52.3919617,4.9514355
Mosveld 96-B,52.3920729,4.9136064
Memeleiland 37,52.3921279,4.8815572
Groetstraat 36,52.3922192,4.9505662
Katrijpstraat 123,52.3922202,4.9526101
Katrijpstraat 119,52.3922202,4.9526101
Zaanstraat 363,52.3922406,4.8709854
Waterlandplein 20-A,52.3922496,4.9545944
Bredius (Bouwnr. 21),52.39227205,4.87098505
Bredius (Bouwnr. 67),52.39227205,4.87098505
Bredius (Bouwnr. 23),52.39227205,4.87098505
Bredius (Bouwnr. 45),52.39227205,4.87098505
Bredius (Bouwnr. 90),52.39227205,4.87098505
Bredius (Bouwnr. 66),52.39227205,4.87098505
Bredius (Bouwnr. 43),52.39227205,4.87098505
Zaanstraat 367,52.3923035,4.8709847
Groetstraat 58,52.3923875,4.9498888
Oostzaanstraat 293,52.3924738,4.8725523
Libau-eiland 15,52.3925271,4.8834282
Libau-eiland 35,52.3925271,4.8834282
Libau-eiland 1,52.3925271,4.8834282
Libau-eiland 27,52.3925271,4.8834282
Memeleiland 135,52.3925565,4.8823897
Narva-eiland 44,52.3925622,4.8805557
Waterlandplein 22-F2,52.3926452,4.9544962
Waterlandplein 22-C3,52.3926501,4.9544035
Memeleiland 156,52.3927264,4.881779
Narva-eiland 84,52.3927344,4.8809527
Spaarndammerdijk 283,52.3927458,4.8714055
Spaarndammerdijk 284,52.3927546,4.8713761
Libau-eiland 108,52.3927553,4.8839929
Spaarndammerdijk 272,52.3927827,4.8716255
Revaleiland 22,52.3927949,4.8791207
Libau-eiland 80,52.3928642,4.8843286
"Kubus Noord 4-kamerappartementen, type B3 (Bouwnr. 401)",52.393120294736846,4.952406689473684
"Kubus Noord 4-kamerappartementen, type B4 (Bouwnr. 306)",52.393120294736846,4.952406689473684
"Kubus Noord 4-kamerappartementen, type B4 (Bouwnr. 105)",52.393120294736846,4.952406689473684
Kubus Noord 2-kamerappartement type B1 (Bouwnr. 403),52.393120294736846,4.952406689473684
Narva-eiland 135,52.3931525,4.8810952
Waterlandplein 298-B,52.3931976,4.9545817
Waterlandplein 298-E,52.3932496,4.954611
Narva-eiland 129,52.3932995,4.8814179
Pontsteiger 168,52.3933752,4.8864406
Narva-eiland 170,52.3933845,4.8822125
Pontsteiger 141,52.3933867,4.8856375
Pontsteiger 162,52.3933879,4.8864225
Conny Stuartstraat 22,52.393399,4.9012051
Groetstraat 128,52.3934437,4.9511712
Pontsteiger 114,52.3934732,4.886309
Groetstraat 164,52.3935906,4.9520072
Leen Jongewaardkade 65,52.3937668,4.8999966
Narva-eiland 250,52.3938009,4.8830156
Groetstraat 193,52.3938205,4.9509765
Medemblikstraat 50-1,52.3939405,4.9397805
Revaleiland 377,52.3939572,4.8810464
Zandvoortstraat 2,52.394079,4.9552933
Revaleiland 397,52.3940948,4.8808466
Beemsterstraat 434,52.3941426,4.9505914
Leen Jongewaardkade 1,52.3941764,4.8987806
Leen Jongewaardkade 11,52.3941874,4.8990938
Overveenstraat 20,52.3942291,4.9545572
Haparandaweg 600,52.3942549,4.8756592
Houthavenkade 24,52.3942614,4.8763315
Alkmaarstraat 69,52.3942719,4.9515304
Houthavenkade 64,52.3942765,4.876059
Houthavenkade 56,52.3942951,4.8765557
Albert Molhof 2-A,52.3943042,4.8988321
Revaleiland 425,52.3943068,4.8810387
Houthavenkade 134,52.3943749,4.8763915
Albert Molhof 2-B,52.3944108,4.8989676
Houthavenkade 38,52.3944206,4.8766122
Grasweg 480,52.3944263,4.8980028
Grasweg 446,52.3944322,4.8979376
Grasweg 462,52.3944346,4.8979775
Grasweg 478,52.3944504,4.8980186
Grasweg 458,52.3944613,4.8980061
Grasweg 424,52.3944699,4.8979445
Grasweg 490,52.3944705,4.898093
Grasweg 388,52.3944786,4.8978973
Grasweg 406,52.3944809,4.8979262
Grasweg 422,52.394481,4.8979588
Grasweg 372,52.3944851,4.8978718
Grasweg 488,52.3944861,4.8981001
Grasweg 386,52.3944963,4.8979079
THIS. (Bouwnr. 488),52.39449655357142,4.897989917857143
Grasweg 486,52.3944994,4.8981144
Grasweg 370,52.3945007,4.8978861
Grasweg 402,52.3945032,4.897955
Grasweg 384,52.3945097,4.8979223
Grasweg 484,52.3945108,4.8981301
Grasweg 432,52.3945168,4.8980418
Grasweg 450,52.394517,4.8980707
Grasweg 466,52.3945171,4.8981138
Grasweg 414,52.3945278,4.8980199
Grasweg 430,52.394528,4.8980597
Grasweg 380,52.394532,4.897951
Grasweg 364,52.3945385,4.8979256
Grasweg 378,52.3945431,4.8979654
Grasweg 362,52.3945497,4.89794
Grasweg 376,52.3945565,4.8979797
Kadehuis - Tuinwoning (Bouwnr. 1*),52.39459542820513,4.879761051282051
Haparandaweg 706,52.3946301,4.8770972
Houthavenkade 45,52.3948297,4.8782353
Schoorlstraat 176,52.3950929,4.9475114
Haparandaweg 982,52.3954336,4.8785593
Haparandaweg 986,52.3954388,4.8786037
Struisgrasstraat 1-H,52.3954546,4.9086623
Wingerdweg 195,52.3956082,4.9178285
Ridderspoorweg 241,52.3957692,4.9044885
Aurikelstraat 21,52.3958841,4.9171497
Ridderspoorweg 147,52.3959871,4.9049995
Haparandadam 2-F3,52.3960175,4.8797512
Benedenlangs 33,52.3960854,4.9318691
Benedenlangs 31,52.3961121,4.9318101
Christoffelkruidstraat 18,52.3963048,4.9054048
Bovenover 17,52.3964065,4.9312341
Ilperveldstraat 139,52.3965252,4.9457774
Papaverweg 97,52.3965777,4.9054358
Olof Palmeplein 40,52.3966727,4.9421624
Olof Palmeplein 70,52.3967814,4.9423817
Het Laagt 161,52.3968303,4.9386494
Het Laagt 129-B,52.3969109,4.9384583
Het Laagt 119,52.3969372,4.9383985
Het Hoogt 153,52.3970574,4.936928
Dijkmanshuizenstraat 271,52.3972562,4.9585653
Dijkmanshuizenstraat 273,52.3972652,4.9585264
Het Hoogt 197,52.397374,4.9374685
Bosrankstraat 2,52.3974906,4.9060745
Loenermark 146,52.3976629,4.9284148
Loenermark 113,52.3976638,4.9286648
Dollardpad 7,52.3977109,4.9433862
Olof Palmeplein 122,52.3977162,4.942387
Olof Palmeplein 123,52.3977339,4.9423281
Het Breed 729,52.3978433,4.9356124
Het Breed 783,52.397889,4.9356705
Het Breed 799,52.3979066,4.9356851
Het Breed 847,52.3979517,4.9357433
Het Breed 873,52.3979787,4.9357726
Klaprozenweg 38-B41,52.3982262,4.90897
Red Polly - betaalbare koop (Bouwnr. 11),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 6),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 32),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 60),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 52),52.3982575,4.9088858
Orange Polly (Bouwnr. 154),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 53),52.3982575,4.9088858
Orange Polly (Bouwnr. 152),52.3982575,4.9088858
Orange Polly (Bouwnr. 89),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 28),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 33),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 56),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 46),52.3982575,4.9088858
Orange Polly (Bouwnr. 119),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 17),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 41),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 31),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 4),52.3982575,4.9088858
Red Polly (Bouwnr. 5),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 47),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 16),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 18),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 43),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 48),52.3982575,4.9088858
Orange Polly (Bouwnr. 79),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 59),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 42),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 9),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 24),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 58),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 23 (C13-2),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 40),52.3982575,4.9088858
Orange Polly (Bouwnr. 153),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 62),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 22),52.3982575,4.9088858
Red Polly - vrije sector koop (Bouwnr. 50),52.3982575,4.9088858
Red Polly - vrije sector koop (Bouwnr. 1),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 10),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 64),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 34),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 12),52.3982575,4.9088858
Orange Polly (Bouwnr. 76),52.3982575,4.9088858
Orange Polly (Bouwnr. 141),52.3982575,4.9088858
Red Polly - vrije sector koop (Bouwnr. 61),52.3982575,4.9088858
Orange Polly (Bouwnr. 92),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 57),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 30),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 8),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 44),52.3982575,4.9088858
Orange Polly (Bouwnr. 73),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 55),52.3982575,4.9088858
Orange Polly (Bouwnr. 87),52.3982575,4.9088858
Orange Polly (Bouwnr. 158),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 20 (C13-2)),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 21),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 36),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 54),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 45),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 63),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 19),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 35),52.3982575,4.9088858
Orange Polly (Bouwnr. 113),52.3982575,4.9088858
Red Polly - betaalbare koop (Bouwnr. 7),52.3982575,4.9088858
Jisperveldstraat 254,52.3982582,4.950389
Loenermark 167,52.3982718,4.930157
Jisperveldstraat 239,52.398276,4.9503154
Klaprozenweg 38-B45,52.3982888,4.9088016
Loenermark 310,52.3983127,4.9291285
Loenermark 184,52.3983167,4.9301565
Jisperveldstraat 207,52.3983294,4.9501828
Jisperveldstraat 360,52.3989601,4.9507189
Kaasjeskruidstraat 62,52.3991859,4.9041021
Klaprozenweg 49-C,52.3994052,4.9043215
IJdoornlaan 827,52.3994826,4.9437659
Loenermark 627,52.3996498,4.930878
Jisperveldstraat 426,52.3998342,4.9513148
ms. van Riemsdijkweg 8-N,52.399881,4.8917447
ms. van Riemsdijkweg 8-P,52.399881,4.8917447
ms. van Riemsdijkweg 8-M,52.399881,4.8917447
Spelderholt 61,52.3999663,4.9456558
Jisperveldstraat 568,52.4004646,4.9518818
Jisperveldstraat 573,52.4004649,4.9518955
Jisperveldstraat 544,52.4004835,4.9518513
Houdringe 107,52.4010264,4.9455424
4-kamer appartement (Bouwnr. 16),52.4011068,4.8923524875
3-kamer appartement (Bouwnr. 15),52.4011068,4.8923524875
Stadswoning (Bouwnr. 1),52.4011068,4.8923524875
Stadswoning (Bouwnr. 4),52.4011068,4.8923524875
3-kamer appartement (Bouwnr. 14),52.4011068,4.8923524875
3-kamer appartement (Bouwnr. 27),52.4011068,4.8923524875
Dijkwater 247,52.4011717,4.9364013
Marjoleinstraat 13,52.4014604,4.9136373
ms. van Riemsdijkweg 242,52.4015251,4.8922132
ms. van Riemsdijkweg 196,52.401553,4.8922723
ms. van Riemsdijkweg 284,52.4015789,4.8920469
Hellingstraat 220,52.4021606,4.8919012
ms. van Riemsdijkweg 8-S,52.4022772,4.8935267
ms. van Riemsdijkweg 8-R,52.4022772,4.8935267
H. Cleyndertweg 409,52.4029166,4.9367512
mt. Lincolnweg 190,52.4029218,4.8874499
Amerbos 157,52.4029514,4.9435835
ms. Oslofjordweg 6-C1,52.4029674,4.8929755
ms. Oslofjordweg 4-D1,52.4029674,4.8929755
ms. Oslofjordweg 6-F3,52.4029674,4.8929755
ms. Oslofjordweg 4-E1,52.4029674,4.8929755
ms. Oslofjordweg 4-D2,52.4029674,4.8929755
ms. Oslofjordweg 6-B3,52.4029674,4.8929755
ms. Oslofjordweg 6-A1,52.4029674,4.8929755
ms. Oslofjordweg 6-F2,52.4029674,4.8929755
ms. Oslofjordweg 4-H4,52.4029674,4.8929755
ms. Oslofjordweg 4-C3,52.4029674,4.8929755
ms. Oslofjordweg 6-E1,52.4029674,4.8929755
ms. Oslofjordweg 4-B3,52.4029674,4.8929755
ms. Oslofjordweg 6-C3,52.4029674,4.8929755
ms. Oslofjordweg 6-C2,52.4029674,4.8929755
ms. Oslofjordweg 6-E4,52.4029674,4.8929755
ms. Oslofjordweg 4-G3,52.4029674,4.8929755
ms. Oslofjordweg 4-G4,52.4029674,4.8929755
ms. Oslofjordweg 4-F1,52.4029674,4.8929755
ms. Oslofjordweg 4-G1,52.4029674,4.8929755
ms. Oslofjordweg 4-F3,52.4029674,4.8929755
ms. Oslofjordweg 4-C4,52.4029674,4.8929755
ms. Oslofjordweg 4-E2,52.4029674,4.8929755
ms. Oslofjordweg 6-B1,52.4029674,4.8929755
ms. Tarnweg 7,52.4032105,4.8932227
Bep van Klaverenboulevard 46,52.4032211,4.9179242
3-kamer appartement (Bouwnr. 8),52.403249644078656,4.891478304789666
2 -kamer appartement (Bouwnr. 8h),52.403249644078656,4.891478304789666
ms. Tarnweg 13,52.4032905,4.8930161
H. Cleyndertweg 539,52.4034336,4.9379801
ms. Oslofjordweg 4-E4,52.4036212,4.8915879
ms. Oslofjordweg 6-D3,52.4036212,4.8915879
ms. Oslofjordweg 4-H2,52.4036212,4.8915879
ms. Oslofjordweg 6-F1,52.4036212,4.8915879
ms. Oslofjordweg 4-H1,52.4036212,4.8915879
ms. Oslofjordweg 4-A2,52.4036212,4.8915879
ms. Oslofjordweg 6-B2,52.4036357,4.8915575
